x,y
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
18.117044,8.982574
6.619459,4.3468447
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
18.117044,8.982574
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
18.117044,8.982574
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
16.25552,8.506348
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
10.698285,7.201289
11.2551365,8.350644
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
12.941134,8.692706
14.035756,8.6907215
12.2186365,8.544822
15.305311,8.725826
17.2731,8.491701
18.117044,8.982574
19.12942,9.302755
6.619459,4.3468447
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
6.843531,5.468279
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
7.840064,6.174249
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
10.132503,7.7406635
11.168487,7.6988783
12.017885,8.665724
8.636447,6.451042
9.169945,7.1188507
12.430986,9.869247
8.636447,6.451042
9.550027,7.143058
7.840064,6.174249
10.132503,7.7406635
